"cell_ontology_class","cell_ontology_id","gene","p_val","p_val_adj","avg_log2FC","pct.1","pct.2"
"endothelial cell","CL:0000115","Trim47",1.77803153173083e-47,4.15010339821293e-43,1.01372845974581,0.456,0.041
"endothelial cell","CL:0000115","Ptprb",6.99307771996878e-47,1.63225427061791e-42,2.19457507416343,0.579,0.076
"endothelial cell","CL:0000115","Cspg4",7.24981382811808e-47,1.69217904562104e-42,0.571489177309299,0.298,0.016
"endothelial cell","CL:0000115","Fam55d",7.28157337651359e-47,1.69959204181204e-42,0.501810263315905,0.263,0.012
"endothelial cell","CL:0000115","Ifi203",1.76710849626485e-46,4.12460794113179e-42,1.15427606789424,0.491,0.048
"endothelial cell","CL:0000115","Sparcl1",2.21272947029279e-46,5.1647318566104e-42,2.85372875384195,1,0.32
"endothelial cell","CL:0000115","Tspan2",7.97284831550597e-46,1.86094252532225e-41,0.597836581110988,0.316,0.019
"endothelial cell","CL:0000115","Rsad2",1.52431388065819e-45,3.55790102884427e-41,1.06478118620516,0.316,0.019
"endothelial cell","CL:0000115","Myh11",7.35161656492234e-45,1.71594082241852e-40,2.73234935246309,0.614,0.089
"endothelial cell","CL:0000115","Mndal",1.06995152068693e-44,2.49737384443537e-40,1.26905864976198,0.491,0.051
"endothelial cell","CL:0000115","Card10",2.52506096879215e-44,5.89374480725775e-40,0.476751936884228,0.316,0.02
"endothelial cell","CL:0000115","Rasd1",4.83388375965258e-44,1.12827680834051e-39,2.89903168108344,0.649,0.101
"endothelial cell","CL:0000115","Frmd4a",1.55308512848853e-43,3.62505599840508e-39,0.577179050954974,0.316,0.02
"endothelial cell","CL:0000115","Kcne4",1.91601109867787e-41,4.47216150542402e-37,1.62846072852231,0.474,0.051
"endothelial cell","CL:0000115","Srgn",2.66526598432004e-41,6.22099733400139e-37,1.39881901035108,0.544,0.068
"endothelial cell","CL:0000115","Gng11",9.62118423057696e-41,2.24568061125897e-36,2.36163941761052,1,0.476
"endothelial cell","CL:0000115","Cd38",2.94597612296034e-40,6.87620286860173e-36,0.864220848908883,0.368,0.031
"endothelial cell","CL:0000115","Tinagl1",5.42218779802551e-40,1.26559285393714e-35,2.31009785025553,0.947,0.368
"endothelial cell","CL:0000115","Sh2d3c",2.04821390420853e-39,4.78073607381312e-35,0.490282538587152,0.281,0.018
"endothelial cell","CL:0000115","Filip1l",2.35925975394462e-39,5.50674819168214e-35,2.42267645921449,0.632,0.113
"endothelial cell","CL:0000115","Adarb1",1.60632833488607e-38,3.74933096645757e-34,0.457835371630784,0.263,0.016
"endothelial cell","CL:0000115","Sorbs2",5.06933370496346e-38,1.18323318007552e-33,1.47840098895736,0.579,0.097
"endothelial cell","CL:0000115","Mall",5.98935886541913e-38,1.39797625277748e-33,0.470189106614827,0.263,0.016
"endothelial cell","CL:0000115","Nrp1",6.80163998502888e-37,1.58757078890559e-32,2.3984248193307,0.772,0.192
"endothelial cell","CL:0000115","Gm13889",8.93858630069753e-37,2.08635542844581e-32,3.12456294975853,0.86,0.223
"endothelial cell","CL:0000115","Edn1",3.93164707250093e-36,9.17685743192442e-32,0.840430993092762,0.298,0.023
"endothelial cell","CL:0000115","Kitl",5.86660522821606e-35,1.36932432631791e-30,1.84567464876206,0.684,0.157
"endothelial cell","CL:0000115","Nes",1.80516880896333e-34,4.21344451700131e-30,0.758474465225565,0.316,0.027
"endothelial cell","CL:0000115","Clu",2.05533452524204e-34,4.79735631536744e-30,2.66173115286197,0.684,0.156
"endothelial cell","CL:0000115","Pkn3",2.63770465176702e-34,6.15666642768939e-30,0.630663663534721,0.281,0.021
"endothelial cell","CL:0000115","Ephx3",6.63735288840123e-34,1.54922453768173e-29,0.677420568950356,0.263,0.018
"endothelial cell","CL:0000115","Slfn5",1.36271511840851e-33,3.18071335787731e-29,1.41322882255721,0.509,0.081
"endothelial cell","CL:0000115","Utrn",1.63343495285697e-33,3.81260052346345e-29,2.06371650488771,0.877,0.35
"endothelial cell","CL:0000115","Bcam",2.95621218476015e-33,6.90009486044866e-29,2.17119491773671,0.912,0.391
